uuid,modificationDate,entryDate,playDate,usesTeams,durationMin,ignored,manualWinner,rounds,bggId,importPlayId,locationRefId,gameRefId,rating,nemestatsId,scoringSetting,comments,board,playImages,bggLastSync,scoresheet
03db4e3e-9ecf-4c09-911d-21b1e7c0db06,2021-01-18 15:02:50,2020-02-29 10:03:16,2020-02-29 10:00:00,false,38,false,true,0,0,0,8,81,0,0,0,,,,,
d0d92fa3-e493-4b21-b317-79af54010f86,2021-01-18 15:02:50,2020-02-29 12:05:08,2020-02-29 10:00:00,false,39,false,true,0,0,0,8,81,0,0,0,,,,,
c5a8fde3-bd3e-4e8a-9718-a58634df832c,2020-02-29 12:46:06,2020-02-29 12:45:11,2020-02-29 10:00:00,false,40,false,true,0,0,0,8,81,0,0,0,,,,,
a4be38a0-d264-491c-b803-0f01642eacbc,2020-12-11 21:10:20,2020-02-29 12:46:08,2020-02-29 10:00:00,false,40,false,true,0,0,0,8,81,0,0,0,,,,,
1f3b7b20-2740-4f94-87a8-8cbb94fb758e,2021-01-18 15:02:50,2020-02-29 13:05:49,2020-02-29 10:00:00,false,37,false,true,0,0,0,8,81,0,0,0,,,,,
1b4ea568-2fc8-406b-a8b9-0623b08c5c8f,2020-02-29 13:32:02,2020-02-29 13:31:20,2020-02-29 10:00:00,false,38,false,true,0,0,0,8,81,0,0,0,,,,,
5c8f36aa-767b-4d02-b6c4-4bf208b11783,2020-02-29 13:34:39,2020-02-29 13:32:13,2020-02-29 10:00:00,false,40,false,true,0,0,0,8,81,0,0,0,,,,,
e49f289f-9640-4668-9ff3-b2636c81864a,2021-01-18 15:02:50,2020-02-29 13:37:40,2020-02-29 10:00:00,false,45,false,true,0,0,0,8,81,0,0,0,,,,,
d14813af-ae75-4bbc-b0ce-950f2a1e25f0,2020-12-11 21:10:20,2020-02-29 14:23:45,2020-02-29 10:00:00,false,40,false,true,0,0,0,8,81,0,0,0,,,,,
960f3952-67e4-45d3-8822-0badedffb940,2020-02-29 14:25:41,2020-02-29 14:25:11,2020-02-29 10:00:00,false,35,false,true,0,0,0,8,81,0,0,0,,,,,
51fef993-e11a-43ee-9778-792e32fab54c,2021-01-18 15:02:50,2020-02-29 17:36:19,2020-02-29 10:00:00,false,34,false,true,0,0,0,8,81,0,0,0,,,,,
96e4da50-2470-4176-a747-3d341f003b49,2020-02-29 18:15:48,2020-02-29 18:15:02,2020-02-29 10:00:00,false,42,false,true,0,0,0,8,81,0,0,0,,,,,
9387e117-3a6c-4da9-beec-2096c6deca85,2020-02-29 18:41:11,2020-02-29 18:16:37,2020-02-29 10:00:00,false,65,false,true,0,0,0,8,81,0,0,0,,,,,
60434eb9-edc9-4079-9a44-e1bfbfc3e65d,2021-01-18 15:02:50,2020-02-29 18:47:37,2020-02-29 10:00:00,false,39,false,true,0,0,0,8,81,0,0,0,,,,,
ecae8125-0fc4-4bae-929c-e9d96cf3abef,2020-12-11 21:10:20,2020-02-29 19:31:05,2020-02-29 10:00:00,false,35,false,true,0,0,0,8,81,0,0,0,,,,,
479f3754-6be2-447c-a3ae-f68b9c294f85,2020-02-29 19:52:26,2020-02-29 19:51:03,2020-02-29 10:00:00,false,50,false,true,0,0,0,8,81,0,0,0,,,,,
8087ac13-b2af-4150-9052-dfcce8bf0a6b,2020-03-01 13:10:12,2020-03-01 13:09:23,2020-02-29 10:00:00,false,42,false,true,0,0,0,8,81,0,0,0,,,,,
2bec8d48-4a89-4933-9fa4-69331f042908,2021-01-18 15:02:50,2020-03-01 09:52:20,2020-03-01 10:00:00,false,35,false,true,0,0,0,8,81,0,0,0,,,,,
9ad2278c-7c9f-44ab-b879-9a622dbc1930,2020-03-01 10:27:34,2020-03-01 10:23:25,2020-03-01 10:00:00,false,35,false,true,0,0,0,8,81,0,0,0,,,,,
3e82a039-0d1c-493c-b4fb-442332e1ed06,2020-03-01 10:27:17,2020-03-01 10:26:12,2020-03-01 10:00:00,false,38,false,true,0,0,0,8,81,0,0,0,,,,,
fe9989c4-9c2d-4961-92b0-b95a3a59fdaa,2021-01-18 15:02:50,2020-03-01 10:56:48,2020-03-01 10:00:00,false,26,false,true,0,0,0,8,81,0,0,0,,,,,
ee2533ac-a960-4589-a5b6-b0fc680b4d59,2020-03-01 11:23:32,2020-03-01 11:23:04,2020-03-01 10:00:00,false,24,false,true,0,0,0,8,81,0,0,0,,,,,
63de6303-e7e5-4565-ba57-717610b6201b,2020-03-01 11:24:03,2020-03-01 11:23:35,2020-03-01 10:00:00,false,24,false,true,0,0,0,8,81,0,0,0,,,,,
029f4f7a-85b0-4e66-88c6-65b6a30f8e71,2021-01-18 15:02:50,2020-03-01 11:32:53,2020-03-01 10:00:00,false,24,false,true,0,0,0,8,81,0,0,0,,,,,
7b87fe08-6d1e-4564-851b-ef0e66e382f1,2020-12-11 21:10:20,2020-03-01 11:56:43,2020-03-01 10:00:00,false,43,false,true,0,0,0,8,81,0,0,0,,,,,
5715c87b-a8de-4165-9416-a435230f6e3c,2020-03-01 12:24:06,2020-03-01 12:23:23,2020-03-01 10:00:00,false,36,false,true,0,0,0,8,81,0,0,0,,,,,
ccc561e0-3a0d-400d-802e-82e2a8ae2279,2021-01-18 15:02:50,2020-03-01 14:17:27,2020-03-01 10:00:00,false,57,false,true,0,0,0,8,81,0,0,0,,,,,
36cbcd5c-ba3e-4fb1-b912-f38e6899e009,2020-12-11 21:10:20,2020-03-01 15:16:01,2020-03-01 10:00:00,false,38,false,true,0,0,0,8,81,0,0,0,,,,,
de9be916-c1fb-4971-873e-81a71684a262,2021-01-18 15:02:50,2020-03-01 15:23:45,2020-03-01 10:00:00,false,47,false,true,0,0,0,8,81,0,0,0,,,,,
b6b97a15-840c-4c2d-a39c-467b06d6e826,2020-03-01 16:14:43,2020-03-01 16:14:20,2020-03-01 10:00:00,false,25,false,true,0,0,0,8,81,0,0,0,,,,,
4ed58c42-7758-4988-a39a-641ee1b27404,2021-01-18 15:02:50,2020-03-01 22:09:06,2020-03-01 10:00:00,false,51,false,true,0,0,0,8,81,0,0,0,,,,,
aabd4320-9fa6-44f9-bc34-2e2ac20f1463,2021-01-18 15:02:50,2020-08-26 20:09:12,2020-03-03 10:00:00,false,90,false,true,0,0,0,9,26,0,0,0,,Scenario 30,,,
b13a7214-87dc-406d-8abb-abbda1d8272a,2021-01-18 15:02:50,2020-03-07 20:58:47,2020-03-07 10:00:00,false,5,false,false,4,0,0,1,18,0,0,0,,,,,
98c33a40-f431-45ab-abc2-2b1d995d8f81,2021-01-18 15:02:50,2020-03-22 19:41:24,2020-03-22 10:00:00,false,33,false,false,0,0,0,1,28,0,0,0,,,,,
aaaf6351-e4c6-4803-8309-1d5a924891cf,2021-01-18 15:02:50,2020-03-22 21:32:46,2020-03-22 10:00:00,true,50,false,true,0,0,0,1,88,0,0,0,,,,,
10ed9645-4d4a-4fb4-823d-4aa9349ed08b,2021-01-18 15:02:50,2020-03-25 21:09:28,2020-03-25 10:00:00,false,34,false,false,0,0,0,1,39,0,0,0,we ran out of blue tokens,6 epidemics,,,
d532b25d-9220-49df-849d-c9532f1fb778,2021-01-18 15:02:49,2020-03-26 21:54:30,2020-03-26 10:00:00,false,24,false,false,0,0,0,1,54,0,0,0,,,,,
bcffd572-4507-4d05-aa14-a0d49bf70d87,2021-01-18 15:02:49,2020-03-27 16:10:26,2020-03-27 10:00:00,false,52,false,true,0,0,0,1,39,0,0,0,,5 epidemics,,,
e1355894-cbb8-4f57-b51c-81fc42031715,2021-01-18 15:02:49,2020-03-27 22:07:41,2020-03-27 10:00:00,false,21,false,true,0,0,0,1,25,0,0,0,,legendary,,,
feac2957-fb92-480d-a010-820b96ef9726,2021-01-18 15:02:49,2020-03-28 14:55:48,2020-03-28 10:00:00,false,46,false,true,0,0,0,1,39,0,0,0,,,,,
69269ede-236a-46cb-906a-d2f5931b0f62,2021-01-18 15:02:49,2020-03-29 19:58:27,2020-03-29 10:00:00,false,35,false,false,0,0,0,1,85,0,0,0,,,,,
68130e26-77c0-49d1-90db-3d6af0addebc,2021-01-18 15:02:49,2020-03-29 20:52:22,2020-03-29 10:00:00,false,12,false,false,0,0,0,1,85,0,0,0,,,,,
8de7842b-6714-41b3-a4ea-c8594b2cd2cd,2021-01-18 15:02:49,2020-04-03 19:54:47,2020-04-03 10:00:00,false,85,false,false,0,0,0,1,14,0,0,0,,,,,
802ee27c-3686-478a-ad83-9549bcb56d4c,2021-01-18 15:02:49,2020-04-07 22:58:05,2020-04-07 10:00:00,false,90,false,false,0,0,0,9,14,0,0,0,"Scott lost internet and was replaced with a robot that was terrible. Sean got the longest road and nothing else.
",,,,
a8452ffe-bf1e-4198-a5c1-69c11c7ad07d,2021-01-18 15:02:49,2020-04-10 21:05:38,2020-04-10 10:00:00,false,25,false,false,0,0,0,1,28,0,0,0,,,,,
471f484b-326e-46d8-9346-d59fdb9ac7b7,2021-01-18 15:02:49,2020-04-10 21:29:29,2020-04-10 10:00:00,false,48,false,false,0,0,0,1,20,0,0,0,,,,,
46ab4c9e-bb45-4c7e-88b9-558c13b38896,2021-01-18 15:02:49,2020-04-14 20:30:38,2020-04-14 10:00:00,false,29,false,false,0,0,0,9,28,0,0,0,,,,,
0691213f-efd3-46c5-a38b-12b3b92b6dc5,2021-01-18 15:02:49,2020-04-14 20:32:31,2020-04-14 10:00:00,false,18,false,false,0,0,0,9,28,0,0,0,,,,,
13029ef9-ab00-4c4c-9ed6-088f2302a35b,2021-01-18 15:02:49,2020-04-14 20:38:18,2020-04-14 10:00:00,false,23,false,false,0,0,0,9,28,0,0,0,,,,,
ef63972c-107b-4f92-b093-9d36f4dedca2,2021-01-18 15:02:49,2020-04-14 21:03:48,2020-04-14 10:00:00,false,13,false,false,0,0,0,9,28,0,0,0,,,,,
3f8dab74-7bed-47ac-99fa-0c40c63475a4,2021-01-18 15:02:49,2020-04-14 21:24:30,2020-04-14 10:00:00,false,22,false,false,0,0,0,9,30,0,0,0,,,,,
4192f7d9-fe05-4a3f-b353-45d1a45aad36,2021-01-18 15:02:49,2020-04-20 20:52:12,2020-04-20 10:00:00,false,30,false,true,0,0,0,1,36,0,0,0,,,,,
43f449ee-d3d5-49b2-a96f-f1047a9255c7,2021-01-18 15:02:49,2020-04-21 21:32:48,2020-04-21 10:00:00,false,18,false,true,0,0,0,9,63,0,0,0,,,,,
5ee722d4-73ef-42aa-a970-c36192409fd5,2021-01-18 15:02:49,2020-04-21 22:01:20,2020-04-21 10:00:00,false,12,false,false,0,0,0,9,63,0,0,0,,,,,
99020a5c-b1e3-4e04-a43f-39dd631214ac,2021-01-18 15:02:49,2020-04-21 22:05:27,2020-04-21 10:00:00,false,26,false,false,0,0,0,9,89,0,0,0,,,,,
9b7d0944-e671-4021-ab1e-cf6d499902eb,2021-01-18 15:02:49,2020-04-21 22:44:19,2020-04-21 10:00:00,false,26,false,false,0,0,0,9,89,0,0,0,,,,,
56a3ec43-6b93-495e-96a9-761d8caa0d00,2021-01-18 15:02:48,2020-04-24 21:29:13,2020-04-24 10:00:00,false,9,false,true,0,0,0,1,56,0,0,0,,,,,
34e9d487-3d63-4e73-9f05-029c9dc24862,2021-01-18 15:02:48,2020-05-01 21:33:32,2020-05-01 10:00:00,false,52,false,false,0,0,0,1,85,0,0,0,,,,,
fac0dd7b-adf8-4e4c-975a-3ae2a495ac54,2021-01-18 15:02:48,2020-05-05 21:19:54,2020-05-05 10:00:00,false,34,false,false,0,0,0,1,90,0,0,0,,,,,
c8674a4e-005b-47c1-9085-59b7de7c0d1e,2021-01-18 15:02:48,2020-05-05 22:18:11,2020-05-05 10:00:00,false,20,true,false,2,0,0,1,91,0,0,0,,,,,
3f961428-43c3-4436-81f6-1c1f07f1b953,2021-01-18 15:02:48,2020-05-11 07:12:54,2020-05-05 10:00:00,false,45,true,false,3,0,0,1,91,0,0,0,,,,,
0153a486-04a5-46fd-979c-6eed50662955,2021-01-18 15:02:48,2020-08-26 20:00:41,2020-05-22 10:00:00,false,126,false,true,0,0,0,9,26,0,0,0,,Scenario 42,,,
003bf488-c5ad-423e-999f-2dd8c772b644,2021-01-18 15:02:48,2020-05-31 21:33:25,2020-05-31 10:00:00,false,88,false,true,0,0,0,1,75,0,0,0,Scenario 45 - Cindy was the traitor,Scenario 45,,,
7e3663ff-f47c-4d2d-9b2f-2a9d1801ca5a,2021-01-18 15:02:48,2020-06-12 20:17:34,2020-06-12 10:00:00,false,46,false,false,0,0,0,1,24,0,0,0,"There was only one explosion, we absolutely won.","Veteran, hard map",,,
bf6065ea-0d19-407e-af2b-f4a3d0e252ec,2021-01-18 15:02:48,2020-06-12 21:24:19,2020-06-12 10:00:00,false,40,false,false,0,0,0,1,20,0,0,0,,,,,
3367fb6d-ca3c-4444-a561-0885f283b7fe,2021-01-18 15:02:48,2020-06-13 19:46:47,2020-06-13 10:00:00,false,71,false,true,0,0,0,1,75,0,0,0,Scenario 37,,,,
0eb61670-d33f-49f8-a384-0871861b1818,2021-01-18 15:02:48,2020-07-29 19:06:06,2020-07-29 10:00:00,false,30,false,true,0,0,0,7,81,0,0,0,,,,,
81a3f342-c5f6-4418-9db6-e1f5bebc3064,2021-01-18 15:02:48,2020-07-31 15:35:47,2020-07-31 10:00:00,false,44,false,true,0,0,0,7,81,0,0,0,,,,,
b10df4a2-d69e-4e0e-90b0-25e99670f913,2021-01-18 15:02:48,2020-07-31 18:59:48,2020-07-31 10:00:00,false,24,false,false,0,0,0,7,90,0,0,0,,,,,
4248102e-1ac6-48b9-b266-9a5f2cc943fd,2021-01-18 15:02:48,2020-07-31 20:03:31,2020-07-31 10:00:00,false,71,false,false,0,0,0,7,97,0,0,0,,,,,
b05a87b9-36d4-48f3-9bc7-f3e3d9625fea,2021-01-18 15:02:48,2020-08-07 10:05:16,2020-08-07 10:00:00,false,0,false,false,0,0,0,9,98,0,0,0,played online over several weeks,,,,
a73c2df1-20c7-43df-a140-9f948ca081aa,2021-01-18 15:02:48,2020-08-14 18:01:46,2020-08-14 10:00:00,false,20,false,false,0,0,0,1,90,0,0,0,,,,,
3b4126bb-9a61-48c7-b278-584e14a570b9,2021-01-18 15:02:48,2020-08-14 18:25:01,2020-08-14 10:00:00,false,18,false,false,0,0,0,1,90,0,0,0,,,,,
03488adf-4bd7-49d5-b85b-4ed0832b3dc5,2021-01-18 15:02:48,2020-08-27 20:49:07,2020-08-27 10:00:00,false,157,false,true,0,0,0,9,26,0,0,0,,Scenario 68,,,
196f97a2-3d8c-4412-9207-e3aa83c3a50b,2021-01-18 15:02:47,2020-08-29 13:45:53,2020-08-29 10:00:00,false,33,false,false,0,0,0,1,85,0,0,0,,,,,
3991d0ac-d471-4777-af31-c34772c4fdcc,2021-01-18 15:02:47,2020-09-02 19:40:58,2020-09-02 10:00:00,false,11,false,false,0,0,0,9,72,0,0,0,,,,,
ac0bd3ca-5e55-4b10-8d0c-24b2e1771218,2021-01-18 15:02:47,2020-09-02 20:18:20,2020-09-02 10:00:00,false,34,false,false,0,0,0,9,89,0,0,0,,,,,
f1212ba1-645c-4263-bba6-886fb0bc6de2,2021-01-18 15:02:47,2020-09-02 20:25:21,2020-09-02 10:00:00,false,39,false,true,0,0,0,9,68,0,0,0,,,,,
176e6721-1982-4f69-b393-b90343293001,2021-01-18 15:02:47,2020-09-12 20:47:18,2020-09-12 10:00:00,false,90,false,true,0,0,0,1,26,0,0,0,Scenario 2,"",,,
a6876eba-3c16-4598-8e98-253016b84afd,2021-01-18 15:02:47,2020-09-17 21:00:24,2020-09-17 10:00:00,false,120,false,true,0,0,0,1,26,0,0,0,Scenario 3,"",,,
97a4cad4-7c4a-4854-907b-cfd14fcc7c71,2021-01-18 15:02:47,2020-09-19 18:53:18,2020-09-19 10:00:00,false,33,false,false,0,0,0,1,90,0,0,0,,,,,
f7d41260-df68-4c68-acc8-a30e1370453e,2021-01-18 15:02:47,2020-09-25 21:04:00,2020-09-25 10:00:00,false,19,false,false,0,0,0,7,90,0,0,0,,,,,
c2804aad-6c31-4fd6-9a1b-c4f48757ac65,2021-01-18 15:02:47,2020-09-25 21:49:21,2020-09-25 10:00:00,false,19,false,false,0,0,0,7,90,0,0,0,,,,,
8fdf37dc-e92a-4304-820f-19195939f187,2021-01-18 15:02:47,2020-09-25 22:11:36,2020-09-25 10:00:00,false,30,false,false,0,0,0,7,30,0,0,0,,,,,
defd3949-2d92-480c-9ef9-4b60480b85d3,2021-01-18 15:02:47,2020-10-03 21:54:40,2020-09-25 10:00:00,false,94,false,false,0,0,0,7,37,0,0,0,"Map 6, arcade mode",,,,
86cfc626-5113-444d-a7de-fb075e1d426d,2021-01-18 15:02:47,2020-10-09 23:05:11,2020-10-09 10:00:00,true,40,true,false,0,0,0,8,91,0,0,0,,,,,
94f5a15c-a17e-46ee-bc50-4bfe90c7b47c,2021-01-18 15:02:47,2020-10-09 23:05:44,2020-10-09 10:00:00,false,33,false,false,0,0,0,8,20,0,0,0,,,,,
f37c0a03-80c6-4c7a-96c7-6facbf4604e5,2021-01-18 15:02:47,2020-10-10 09:02:15,2020-10-10 10:00:00,false,30,false,true,0,0,0,8,81,0,0,0,,,,,
d9f794e9-3945-4570-9130-62aa05dda75c,2021-01-18 15:02:47,2020-10-10 09:32:46,2020-10-10 10:00:00,false,33,false,true,0,0,0,8,81,0,0,0,,,,,
eaf48db5-cf43-4ef5-a2ed-ee732ccd2fb6,2021-01-18 15:02:47,2020-10-10 15:52:29,2020-10-10 10:00:00,false,40,false,true,0,0,0,8,99,0,0,0,Scenario 2,,,,
8c6c2b58-cddf-458f-b056-d9e0f35aeca0,2020-10-10 18:02:14,2020-10-10 17:15:25,2020-10-10 10:00:00,false,47,false,true,0,0,0,8,81,0,0,0,,,,,
ea2e01c2-a440-45cf-8c2a-481742cff2d6,2021-01-18 15:02:47,2020-10-10 18:02:17,2020-10-10 10:00:00,false,51,false,true,0,0,0,8,81,0,0,0,,,,,
2fab1729-e3cc-4ad0-bf70-9544d6647633,2020-10-10 18:36:13,2020-10-10 18:19:36,2020-10-10 10:00:00,false,17,false,true,0,0,0,8,81,0,0,0,,,,,
c1639ead-ea75-4404-88c8-d68bd0327f6f,2020-10-10 19:13:46,2020-10-10 18:45:47,2020-10-10 10:00:00,false,28,false,true,0,0,0,8,81,0,0,0,,,,,
09b5a029-a364-4b13-9500-21134bb346de,2021-01-18 15:02:47,2020-10-10 19:34:03,2020-10-10 10:00:00,false,75,false,true,0,0,0,8,99,0,0,0,Scenario 3,,,,
4ef72989-ec58-4b67-9556-d86928350e28,2020-10-10 19:58:19,2020-10-10 19:45:14,2020-10-10 10:00:00,false,36,false,true,0,0,0,8,81,0,0,0,,,,,
82e8dcae-69d4-454c-935f-4b394a8e8846,2021-01-18 15:02:46,2020-10-10 19:58:20,2020-10-10 10:00:00,false,43,false,true,0,0,0,8,81,0,0,0,,,,,
94be4f5a-3ab9-444c-ab58-3697a6c650d4,2021-01-18 15:02:46,2020-10-11 08:15:57,2020-10-11 10:00:00,false,53,false,true,0,0,0,8,81,0,0,0,,,,,
6e11eed4-570c-4792-b031-bc1fcd9cb4ff,2020-10-11 12:07:01,2020-10-11 10:45:52,2020-10-11 10:00:00,false,43,false,true,0,0,0,8,81,0,0,0,,,,,
e93ec5fb-bd1e-4172-be5f-e4c5a2718c6a,2020-10-11 12:02:01,2020-10-11 10:59:35,2020-10-11 10:00:00,false,40,false,true,0,0,0,8,81,0,0,0,,,,,
afd00763-31c7-4922-b93a-b294bce538f9,2022-05-14 21:52:59,2020-10-11 12:18:21,2020-10-11 10:00:00,false,52,false,false,0,0,0,8,99,0,0,0,Scenario 4,Scenario 4,,,
a902adc1-f514-4d7d-ab3b-09b0271458ce,2021-01-18 15:02:46,2020-10-11 13:30:32,2020-10-11 10:00:00,false,21,false,false,0,0,0,8,90,0,0,0,,,,,
7f65d333-3965-4807-aeba-e4f224ca0435,2021-01-18 15:02:46,2020-10-11 14:04:49,2020-10-11 10:00:00,false,19,false,true,0,0,0,8,81,0,0,0,,,,,
00be49e9-4d8c-4b7c-b45e-a6ef27281960,2021-01-18 15:02:46,2020-10-11 14:27:14,2020-10-11 10:00:00,false,25,false,true,0,0,0,8,81,0,0,0,,,,,
9b5b4307-d815-4f59-b178-d8d2b3b50a2a,2020-10-11 14:52:47,2020-10-11 14:52:18,2020-10-11 10:00:00,false,35,false,true,0,0,0,8,81,0,0,0,,,,,
862553ed-5bbe-466b-a26a-8e560b431703,2020-10-11 14:54:02,2020-10-11 14:53:16,2020-10-11 10:00:00,false,58,false,true,0,0,0,8,81,0,0,0,,,,,
f44c8248-31fc-43d8-a909-ccb3a1350e92,2021-01-18 15:02:46,2020-10-11 15:26:58,2020-10-11 10:00:00,false,42,false,true,0,0,0,8,81,0,0,0,,,,,
f76dd0d6-ac36-4951-b901-957562deed37,2020-10-11 16:23:42,2020-10-11 16:11:19,2020-10-11 10:00:00,false,42,false,true,0,0,0,8,81,0,0,0,,,,,
e346a6ac-f40e-4657-92cb-d15ace4b9cef,2021-01-18 15:02:46,2020-10-11 16:34:04,2020-10-11 10:00:00,false,36,false,true,0,0,0,8,81,0,0,0,,,,,
6097cd68-a358-4358-a5d4-11b7022adbb5,2020-10-11 17:15:35,2020-10-11 17:14:58,2020-10-11 10:00:00,false,37,false,true,0,0,0,8,81,0,0,0,,,,,
5d230f25-6cec-487b-8ccc-4c6d7d7b6238,2021-01-18 15:02:46,2020-10-11 19:22:57,2020-10-11 10:00:00,false,10,false,false,0,0,0,8,7,0,0,0,,,,,
3b978c26-f617-4173-9bf0-ad400645cce2,2021-01-18 15:02:46,2020-10-11 19:34:57,2020-10-11 10:00:00,false,13,false,true,0,0,0,8,7,0,0,0,,,,,
59628c8a-65ec-45bf-a11e-d87d6fc64acb,2021-01-18 15:02:46,2020-10-11 19:49:00,2020-10-11 10:00:00,false,15,false,false,0,0,0,8,7,0,0,0,,,,,
b97b10b1-a287-412f-bffd-32bf9759c019,2021-01-18 15:02:46,2020-10-11 20:39:15,2020-10-11 10:00:00,false,67,false,false,0,0,0,8,24,0,0,0,,,,,
7A0DA017-A3F1-4565-8283-95CA9BB28CB6,2020-12-15 11:45:16,2020-10-13 18:11:29,2020-10-13 18:11:29,false,0,false,true,0,0,0,10,81,0,0,0,,,[],2020-10-13 18:26:18,
DE7EAD9D-6AB6-43FF-A7DE-C3C9F6D3C538,2020-12-15 11:45:06,2020-10-16 06:51:15,2020-10-16 10:00:00,false,0,false,true,0,0,0,10,81,0,0,0,,,[],,
31291D92-5775-4348-AF7E-0C57112FB67F,2020-12-13 09:56:02,2020-10-17 16:48:28,2020-10-17 16:48:28,false,0,false,true,0,0,0,,115,0,0,0,,,[],,
1276EAF3-808D-40A7-9A5A-CC8167B1C1F0,2020-12-13 09:56:02,2020-10-17 17:00:17,2020-10-17 17:00:17,false,0,false,true,0,0,0,,115,0,0,0,,,[],2020-10-17 17:07:37,
99B1A499-E139-44BD-A44F-5E3FAF8FCC29,2020-12-13 09:56:02,2020-10-17 17:15:17,2020-10-17 17:15:17,false,0,false,true,0,0,0,,115,0,0,0,,,[],,
A408F7AC-C58C-4D03-84A8-2180E878291F,2020-12-15 11:44:55,2020-10-18 07:02:56,2020-10-18 10:00:00,false,0,false,true,0,0,0,10,81,0,0,0,,,[],,
B2F8DD74-8D18-4BAC-8A9B-76A9C2639EEA,2020-12-13 09:56:02,2020-10-19 18:20:08,2020-10-19 18:20:08,false,0,false,true,0,0,0,,115,0,0,0,,,[],,
9625BBB1-F773-43C8-8CE9-B1D2C51C0EA0,2020-12-13 09:56:02,2020-10-20 21:19:07,2020-10-20 21:19:07,false,0,false,true,0,0,0,,107,0,0,0,Military victory,"",[],,
EAA82001-2A9A-47C8-A956-FB27290A36A4,2020-12-15 11:44:34,2020-10-22 07:27:11,2020-10-22 10:00:00,false,0,false,true,0,0,0,10,81,0,0,0,,,[],,
bd893971-e3e3-4e2b-aee3-7eee44c00fe0,2021-01-18 15:02:46,2020-10-23 12:21:09,2020-10-23 10:00:00,false,16,false,true,0,0,0,9,81,0,0,0,,,,,
C2193C64-8DEE-483D-ACB8-CF80690AB6BD,2020-12-13 09:56:02,2020-10-26 07:31:47,2020-10-26 10:00:00,false,0,false,false,0,0,0,,116,0,0,0,,,[],,
EFC6A86F-1AD2-45EC-B0FC-4DBFEAC18090,2020-12-13 09:56:02,2020-10-26 07:32:22,2020-10-26 10:00:00,false,0,false,true,0,0,0,,115,0,0,0,,,[],,
0CE39C26-8B7D-4DE1-893F-ED53F4C5019D,2020-12-13 09:56:01,2020-10-26 07:42:38,2020-10-26 10:00:00,false,0,false,true,0,0,0,,115,0,0,0,,,[],,
1687B0AA-8851-4A23-B394-A540FEAEC6EA,2020-12-15 11:44:17,2020-10-28 07:24:04,2020-10-28 10:00:00,false,0,false,true,0,0,0,10,81,0,0,0,,,[],,
0044DDC8-C7C1-47ED-83B4-6A608E032673,2020-12-13 09:56:01,2020-10-31 08:37:51,2020-10-31 10:00:00,false,0,false,false,0,0,0,,116,0,0,0,,,[],,
5BDB12A5-F9E8-4DEE-99A8-F490DC545099,2020-12-15 11:44:03,2020-11-01 06:15:17,2020-11-01 10:00:00,false,0,false,true,0,0,0,10,81,0,0,0,,,[],,
50B30D67-88F2-4FE1-A953-62A9A088CDD4,2020-12-13 09:56:01,2020-11-01 08:37:30,2020-11-01 10:00:00,false,0,false,true,0,0,0,,115,0,0,0,,,[],,
11D9C166-7594-4D05-B898-4F260A1154C1,2020-12-15 13:01:04,2020-11-03 21:24:19,2020-11-03 21:24:19,false,0,false,true,0,0,0,10,81,0,0,0,,,[],,
14256946-d20f-4282-9c34-5717768553f0,2021-01-18 15:02:46,2020-11-18 08:30:59,2020-11-17 10:00:00,false,18,false,false,0,0,0,10,101,0,0,0,,,,,
5c47d11b-95d7-4f39-90da-912a38013abe,2021-01-18 15:02:46,2020-11-18 08:33:17,2020-11-17 10:00:00,false,40,false,false,0,0,0,10,101,0,0,0,"",D12 Variant,,,
9fa2fddb-4884-4160-ad92-cc703a4107aa,2021-01-18 15:02:46,2020-11-18 14:19:43,2020-11-18 10:00:00,false,0,false,false,0,0,0,,101,0,0,0,,D12 Variant,,,
91fff750-d469-4791-af96-b6801cc3b1fd,2021-01-18 15:02:45,2020-11-21 18:21:35,2020-11-21 10:00:00,false,31,false,false,0,0,0,7,101,0,0,0,,,,,
ff065847-220c-4877-8eba-55403d1d71f6,2021-01-18 15:02:45,2020-11-22 15:26:26,2020-11-22 10:00:00,false,29,false,false,0,0,0,7,85,0,0,0,,,,,
E82987DA-3AF5-4313-9B31-4F2D4CD87230,2020-12-13 09:56:01,2020-11-25 19:22:54,2020-11-25 19:22:54,false,0,false,false,0,0,0,,106,0,0,0,,,[],,
631eba20-97cd-4d0c-b589-a348dd539697,2021-01-18 15:02:45,2020-11-26 18:49:07,2020-11-26 10:00:00,false,40,false,false,0,0,0,7,85,0,0,0,,,,,
FDFA3F5C-9E73-4567-8042-B40A9C44B7DC,2020-12-13 09:56:01,2020-11-28 10:36:39,2020-11-28 10:36:39,false,0,false,false,0,0,0,,106,0,0,0,,,[],,
86a67547-d65c-4216-a481-e2a1989350e9,2021-01-18 15:02:45,2020-12-04 18:47:19,2020-12-04 10:00:00,false,31,true,false,0,0,0,7,28,0,0,0,,,,,
94cecdcb-70c6-4c16-bcb4-831aefc0e454,2021-01-18 15:02:45,2020-12-11 15:43:50,2020-12-11 10:00:00,false,20,false,true,0,0,0,11,25,0,0,0,,,,,
e8e13eef-cddd-4617-809b-9bf4afe10956,2020-12-11 16:04:32,2020-12-11 16:03:40,2020-12-11 10:00:00,false,17,false,false,0,0,0,11,25,0,0,0,,,,,
